"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "Condition"
"GO:0006260" "DNA replication" "34/253" "280/18570" 1.43689050142877e-22 3.75459488023338e-19 3.44853720342906e-19 "DTD1/DDX21/NFIA/NOC3L/TRAIP/RNASEH1/DTL/DNA2/ESCO2/ORC6/PCNA/PCLAF/CDC7/FBXO5/MCM3/RNASEH2A/CDK1/POLD3/POLE2/RECQL4/DONSON/GMNN/CDC6/MCM10/CENPX/TONSL/POLQ/RFC5/DUT/RPA2/DBF4/DSCC1/MCM6/GINS2" 34 "PI_8"
"GO:0006261" "DNA-templated DNA replication" "24/253" "159/18570" 1.93582335306124e-18 2.52915321077451e-15 2.32298802367349e-15 "DDX21/NOC3L/TRAIP/DNA2/ORC6/PCNA/CDC7/FBXO5/MCM3/POLD3/POLE2/RECQL4/DONSON/GMNN/CDC6/MCM10/CENPX/TONSL/POLQ/RFC5/DBF4/DSCC1/MCM6/GINS2" 24 "PI_8"
"GO:0006302" "double-strand break repair" "20/253" "273/18570" 1.14104361110076e-09 9.93848985268758e-07 9.12834888880604e-07 "SHLD3/TOP3A/DNA2/ESCO2/FANCB/XRCC2/CDC7/SLF1/MCM3/RECQL4/MCM8/PAXX/TONSL/UBE2N/XRCC3/POLQ/RPA2/TRIP13/MCM6/GINS2" 20 "PI_8"
"GO:0044786" "cell cycle DNA replication" "9/253" "43/18570" 5.2821834364045e-09 3.22847290236538e-06 2.96530232134593e-06 "DNA2/PCNA/CDC7/FBXO5/MCM3/DONSON/GMNN/DBF4/MCM6" 9 "PI_8"
"GO:0000724" "double-strand break repair via homologous recombination" "15/253" "162/18570" 6.26512285818437e-09 3.22847290236538e-06 2.96530232134593e-06 "SHLD3/TOP3A/FANCB/XRCC2/CDC7/MCM3/RECQL4/MCM8/TONSL/UBE2N/XRCC3/POLQ/RPA2/MCM6/GINS2" 15 "PI_8"
"GO:0000725" "recombinational repair" "15/253" "164/18570" 7.41325580336482e-09 3.22847290236538e-06 2.96530232134593e-06 "SHLD3/TOP3A/FANCB/XRCC2/CDC7/MCM3/RECQL4/MCM8/TONSL/UBE2N/XRCC3/POLQ/RPA2/MCM6/GINS2" 15 "PI_8"
"GO:0006275" "regulation of DNA replication" "13/253" "131/18570" 2.85842242309875e-08 9.53946034725645e-06 8.76184647279582e-06 "DNA2/ESCO2/PCNA/CDC7/FBXO5/CDK1/DONSON/GMNN/CDC6/RFC5/DBF4/DSCC1/GINS2" 13 "PI_8"
"GO:0090329" "regulation of DNA-templated DNA replication" "9/253" "52/18570" 3.09705877188637e-08 9.53946034725645e-06 8.76184647279582e-06 "PCNA/CDC7/FBXO5/DONSON/GMNN/RFC5/DBF4/DSCC1/GINS2" 9 "PI_8"
"GO:0042254" "ribosome biogenesis" "19/253" "301/18570" 3.3930944294686e-08 9.53946034725645e-06 8.76184647279582e-06 "MAK16/GAR1/NGRN/RRN3/RIOK1/DDX21/NAF1/DDX31/ESF1/GNL2/DKC1/NOP58/WDR43/RCL1/RPP25/MPHOSPH6/PAK1IP1/MRTO4/UTP18" 19 "PI_8"
"GO:0033260" "nuclear DNA replication" "8/253" "38/18570" 3.65076936366493e-08 9.53946034725645e-06 8.76184647279582e-06 "DNA2/PCNA/CDC7/MCM3/DONSON/GMNN/DBF4/MCM6" 8 "PI_8"
"GO:0006310" "DNA recombination" "19/253" "319/18570" 8.5056948544711e-08 2.02048915043027e-05 1.85578796824824e-05 "SHLD3/SHOC1/TOP3A/FANCB/XRCC2/CDC7/MCM3/PSMC3IP/RECQL4/MCM8/CENPX/TONSL/UBE2N/XRCC3/POLQ/RPA2/TRIP13/MCM6/GINS2" 19 "PI_8"
"GO:0051052" "regulation of DNA metabolic process" "23/253" "472/18570" 1.42310287880062e-07 3.09250988383253e-05 2.84042239617225e-05 "NAF1/SHLD3/AURKB/DNA2/ESCO2/FANCB/DKC1/PCNA/CDC7/SLF1/FBXO5/GNL3/CDK1/DONSON/GMNN/CDC6/UBE2N/POLQ/RFC5/RPA2/DBF4/DSCC1/GINS2" 23 "PI_8"
"GO:0022613" "ribonucleoprotein complex biogenesis" "22/253" "437/18570" 1.53856213125997e-07 3.09250988383253e-05 2.84042239617225e-05 "MAK16/GAR1/NGRN/RRN3/RIOK1/DDX21/NAF1/SMN1/DDX31/ESF1/GNL2/DKC1/NOP58/WDR43/RCL1/GCFC2/RPP25/SRSF6/MPHOSPH6/PAK1IP1/MRTO4/UTP18" 22 "PI_8"
"GO:0051054" "positive regulation of DNA metabolic process" "16/253" "263/18570" 6.91756888974606e-07 0.00012294721800131 0.000112925114122902 "NAF1/SHLD3/AURKB/DNA2/FANCB/DKC1/PCNA/CDC7/SLF1/GNL3/CDK1/UBE2N/RFC5/DBF4/DSCC1/GINS2" 16 "PI_8"
"GO:0006270" "DNA replication initiation" "7/253" "38/18570" 7.05781963268138e-07 0.00012294721800131 0.000112925114122902 "NOC3L/ORC6/MCM3/GMNN/CDC6/MCM10/MCM6" 7 "PI_8"
"GO:0007059" "chromosome segregation" "18/253" "346/18570" 1.35104149697213e-06 0.000208059807760399 0.000191099708620344 "SHOC1/SPC25/TOP3A/AURKB/ESCO2/GEM/HASPIN/SKA3/SLF1/FBXO5/PSMC3IP/MAD2L1/CDC6/CENPX/XRCC3/SEH1L/DSCC1/TRIP13" 18 "PI_8"
"GO:0034470" "ncRNA processing" "20/253" "421/18570" 1.41999189134529e-06 0.000208059807760399 0.000191099708620344 "MAK16/GAR1/RIOK1/DDX21/INTS12/NAF1/CTU2/ESF1/PUS1/DKC1/NOP58/INTS7/WDR43/RCL1/RPP25/PUS7/METTL1/MPHOSPH6/MRTO4/UTP18" 20 "PI_8"
"GO:0071103" "DNA conformation change" "10/253" "103/18570" 1.43324781465258e-06 0.000208059807760399 0.000191099708620344 "TOP3A/DNA2/MCM3/RECQL4/MCM8/POLQ/RFC5/DSCC1/MCM6/GINS2" 10 "PI_8"
"GO:0071897" "DNA biosynthetic process" "13/253" "188/18570" 1.90705544925337e-06 0.000262270309942056 0.000240891214642531 "GAR1/NAF1/DTL/AURKB/DKC1/PCNA/PCLAF/POLD3/POLE2/POLQ/RFC5/DSCC1/GINS2" 13 "PI_8"
"GO:0098813" "nuclear chromosome segregation" "16/253" "287/18570" 2.17738320323525e-06 0.000284475115502685 0.00026128598438823 "SHOC1/SPC25/AURKB/ESCO2/GEM/HASPIN/SLF1/FBXO5/PSMC3IP/MAD2L1/CDC6/CENPX/XRCC3/SEH1L/DSCC1/TRIP13" 16 "PI_8"
"GO:0006364" "rRNA processing" "14/253" "223/18570" 2.40852499531438e-06 0.000299689324416975 0.000275259999464501 "MAK16/GAR1/RIOK1/DDX21/NAF1/ESF1/DKC1/NOP58/WDR43/RCL1/RPP25/MPHOSPH6/MRTO4/UTP18" 14 "PI_8"
"GO:0001522" "pseudouridine synthesis" "5/253" "18/18570" 3.34419843075982e-06 0.000397199568162518 0.00036482164699198 "GAR1/NAF1/PUS1/DKC1/PUS7" 5 "PI_8"
"GO:0032508" "DNA duplex unwinding" "9/253" "90/18570" 3.79074618172912e-06 0.000418803665475791 0.000384664675523114 "DNA2/MCM3/RECQL4/MCM8/POLQ/RFC5/DSCC1/MCM6/GINS2" 9 "PI_8"
"GO:0000075" "cell cycle checkpoint signaling" "12/253" "170/18570" 3.84664675523114e-06 0.000418803665475791 0.000384664675523114 "DTL/AURKB/DNA2/INTS7/WDR76/CDK1/MAD2L1/DONSON/CDC6/XRCC3/RPA2/TRIP13" 12 "PI_8"
"GO:0034502" "protein localization to chromosome" "9/253" "93/18570" 4.98269668544872e-06 0.0005207914575631 0.000478338881803077 "AURKB/ESCO2/DKC1/HASPIN/SLF1/GNL3/CDK1/MCM8/RPA2" 9 "PI_8"
"GO:0006301" "postreplication repair" "6/253" "34/18570" 5.88644228694659e-06 0.000591587449838132 0.000543363903410455 "DTL/PCNA/PCLAF/POLD3/POLE2/UBE2N" 6 "PI_8"
"GO:0032392" "DNA geometric change" "9/253" "96/18570" 6.48266717685213e-06 0.00062737812344869 0.000576237082386856 "DNA2/MCM3/RECQL4/MCM8/POLQ/RFC5/DSCC1/MCM6/GINS2" 9 "PI_8"
"GO:0051304" "chromosome separation" "9/253" "97/18570" 7.06173653758502e-06 0.000659011341882488 0.000605291703221573 "SHOC1/TOP3A/AURKB/FBXO5/MAD2L1/CDC6/CENPX/XRCC3/TRIP13" 9 "PI_8"
"GO:0000723" "telomere maintenance" "10/253" "132/18570" 1.34279037872599e-05 0.00120990043434862 0.00111127479618702 "GAR1/NAF1/AURKB/DNA2/DKC1/PCNA/GNL3/RECQL4/XRCC3/RPA2" 10 "PI_8"
"GO:0016072" "rRNA metabolic process" "14/253" "261/18570" 1.46671981956658e-05 0.00126703781748538 0.0011637545970015 "MAK16/GAR1/RIOK1/DDX21/NAF1/ESF1/DKC1/NOP58/WDR43/RCL1/RPP25/MPHOSPH6/MRTO4/UTP18" 14 "PI_8"
"GO:0000727" "double-strand break repair via break-induced replication" "4/253" "12/18570" 1.52829752740819e-05 0.00126703781748538 0.0011637545970015 "CDC7/MCM3/MCM6/GINS2" 4 "PI_8"
"GO:0019985" "translesion synthesis" "5/253" "24/18570" 1.551672796002e-05 0.00126703781748538 0.0011637545970015 "DTL/PCNA/PCLAF/POLD3/POLE2" 5 "PI_8"
"GO:1900262" "regulation of DNA-directed DNA polymerase activity" "4/253" "13/18570" 2.18393343484663e-05 0.00167841707801595 0.00154160007165644 "PCNA/RFC5/DSCC1/GINS2" 4 "PI_8"
"GO:1900264" "positive regulation of DNA-directed DNA polymerase activity" "4/253" "13/18570" 2.18393343484663e-05 0.00167841707801595 0.00154160007165644 "PCNA/RFC5/DSCC1/GINS2" 4 "PI_8"
"GO:0009124" "nucleoside monophosphate biosynthetic process" "6/253" "43/18570" 2.40823194088343e-05 0.00179791716043669 0.00165135904517721 "UPP1/GART/RFK/PPAT/PRPS2/DUT" 6 "PI_8"
"GO:0006271" "DNA strand elongation involved in DNA replication" "4/253" "15/18570" 4.08068604749226e-05 0.00296189795613813 0.00272045736499484 "DNA2/PCNA/MCM3/POLD3" 4 "PI_8"
"GO:1901988" "negative regulation of cell cycle phase transition" "13/253" "254/18570" 4.82274261288118e-05 0.00340589903985366 0.00312826547862563 "DTL/AURKB/DNA2/INTS7/WDR76/FBXO5/CDK1/MAD2L1/DONSON/CDC6/XRCC3/RPA2/TRIP13" 13 "PI_8"
"GO:0045005" "DNA-templated DNA replication maintenance of fidelity" "6/253" "49/18570" 5.15942401309791e-05 0.00354778288058548 0.00325858358721973 "TRAIP/DNA2/PCNA/DONSON/CENPX/TONSL" 6 "PI_8"
"GO:2000573" "positive regulation of DNA biosynthetic process" "7/253" "73/18570" 6.07582313926914e-05 0.00407080150331032 0.00373896808570408 "NAF1/AURKB/DKC1/PCNA/RFC5/DSCC1/GINS2" 7 "PI_8"
"GO:0007093" "mitotic cell cycle checkpoint signaling" "9/253" "130/18570" 7.37125656983382e-05 0.00481527335424394 0.00442275394190029 "DTL/AURKB/CDK1/MAD2L1/DONSON/CDC6/XRCC3/RPA2/TRIP13" 9 "PI_8"
"GO:0032200" "telomere organization" "10/253" "162/18570" 7.78910602277981e-05 0.00496413025305455 0.00455947669626135 "GAR1/NAF1/AURKB/DNA2/DKC1/PCNA/GNL3/RECQL4/XRCC3/RPA2" 10 "PI_8"
"GO:0009123" "nucleoside monophosphate metabolic process" "7/253" "77/18570" 8.56289618588199e-05 0.0053273446985023 0.00489308353478971 "UPP1/GART/RFK/PPAT/PRPS2/AK2/DUT" 7 "PI_8"
"GO:0009156" "ribonucleoside monophosphate biosynthetic process" "5/253" "34/18570" 9.08918755967016e-05 0.00552326676591119 0.00507303491702521 "UPP1/GART/RFK/PPAT/PRPS2" 5 "PI_8"
"GO:1902749" "regulation of cell cycle G2/M phase transition" "8/253" "108/18570" 0.000115726947521553 0.0068726025880413 0.00631237895572106 "NEK10/DTL/AURKB/CDC7/FBXO5/CDK1/DONSON/CDC6" 8 "PI_8"
"GO:0000819" "sister chromatid segregation" "11/253" "205/18570" 0.000121303619554288 0.00693389275033937 0.00636867301982951 "AURKB/ESCO2/HASPIN/SLF1/FBXO5/MAD2L1/CDC6/XRCC3/SEH1L/DSCC1/TRIP13" 11 "PI_8"
"GO:0000070" "mitotic sister chromatid segregation" "10/253" "171/18570" 0.000122066232880066 0.00693389275033937 0.00636867301982951 "AURKB/HASPIN/SLF1/FBXO5/MAD2L1/CDC6/XRCC3/SEH1L/DSCC1/TRIP13" 10 "PI_8"
"GO:0000731" "DNA synthesis involved in DNA repair" "5/253" "37/18570" 0.000137722764482559 0.00765679965091332 0.0070326518033647 "DTL/PCNA/PCLAF/POLD3/POLE2" 5 "PI_8"
"GO:0009161" "ribonucleoside monophosphate metabolic process" "6/253" "59/18570" 0.000148395603457189 0.00807828566320072 0.00741978017285945 "UPP1/GART/RFK/PPAT/PRPS2/AK2" 6 "PI_8"
"GO:0030071" "regulation of mitotic metaphase/anaphase transition" "6/253" "60/18570" 0.000163024369124096 0.008693524010638 0.00798486705913938 "AURKB/FBXO5/MAD2L1/CDC6/XRCC3/TRIP13" 6 "PI_8"
"GO:1901987" "regulation of cell cycle phase transition" "16/253" "414/18570" 0.000188370675205219 0.0098165308594093 0.00901633144377433 "NEK10/DTL/AURKB/DNA2/INTS7/WDR76/CDC7/FBXO5/CDK1/MAD2L1/DONSON/CDC6/XRCC3/RPA2/DBF4/TRIP13" 16 "PI_8"
"GO:0007091" "metaphase/anaphase transition of mitotic cell cycle" "6/253" "62/18570" 0.000195692747835641 0.0098165308594093 0.00901633144377433 "AURKB/FBXO5/MAD2L1/CDC6/XRCC3/TRIP13" 6 "PI_8"
"GO:0045740" "positive regulation of DNA replication" "5/253" "40/18570" 0.000201097926936494 0.0098165308594093 0.00901633144377433 "DNA2/PCNA/CDC7/CDK1/DBF4" 5 "PI_8"
"GO:0045841" "negative regulation of mitotic metaphase/anaphase transition" "5/253" "40/18570" 0.000201097926936494 0.0098165308594093 0.00901633144377433 "AURKB/FBXO5/MAD2L1/XRCC3/TRIP13" 5 "PI_8"
"GO:0006268" "DNA unwinding involved in DNA replication" "4/253" "22/18570" 0.000202867457484922 0.0098165308594093 0.00901633144377433 "MCM3/RECQL4/MCM6/GINS2" 4 "PI_8"
"GO:1901991" "negative regulation of mitotic cell cycle phase transition" "10/253" "183/18570" 0.000212440543981752 0.00997859062989662 0.00916518083113352 "DTL/AURKB/FBXO5/CDK1/MAD2L1/DONSON/CDC6/XRCC3/RPA2/TRIP13" 10 "PI_8"
"GO:1902099" "regulation of metaphase/anaphase transition of cell cycle" "6/253" "63/18570" 0.000213854219393116 0.00997859062989662 0.00916518083113352 "AURKB/FBXO5/MAD2L1/CDC6/XRCC3/TRIP13" 6 "PI_8"
"GO:0045071" "negative regulation of viral genome replication" "13/299" "57/18570" 4.89398503371798e-12 1.63067581323483e-08 1.48107441809886e-08 "EIF2AK2/OAS3/FAM111A/SHFL/IFIT5/IFIT1/IFIH1/IFI16/ISG15/IFITM2/PARP10/SLPI/OAS2" 13 "PI_9"
"GO:0045069" "regulation of viral genome replication" "13/299" "87/18570" 1.32831243011861e-09 2.21296850857761e-06 2.00994644031106e-06 "EIF2AK2/OAS3/FAM111A/SHFL/IFIT5/IFIT1/IFIH1/IFI16/ISG15/IFITM2/PARP10/SLPI/OAS2" 13 "PI_9"
"GO:0048525" "negative regulation of viral process" "13/299" "91/18570" 2.34970193660865e-09 2.60973561759334e-06 2.37031335710522e-06 "EIF2AK2/OAS3/FAM111A/SHFL/IFIT5/IFIT1/IFIH1/IFI16/ISG15/IFITM2/PARP10/SLPI/OAS2" 13 "PI_9"
"GO:0019079" "viral genome replication" "15/299" "133/18570" 3.93830583453014e-09 3.2806087601636e-06 2.97963928270372e-06 "EIF2AK2/OAS3/FAM111A/IFI27/SHFL/IFIT5/IFIT1/IFIH1/IFI16/ISG15/IFITM2/PARP10/SLPI/ATG16L2/OAS2" 15 "PI_9"
"GO:0051607" "defense response to virus" "21/299" "289/18570" 1.00651207393372e-08 5.9392911497839e-06 5.39440893903731e-06 "EIF2AK2/OAS3/PARP9/TLR3/TSPAN6/TRIM34/IFI27/SHFL/IFIT5/MX2/IFIT1/IFIT3/IFIH1/IFI16/ISG15/DDX60L/IFITM2/IFI6/DDIT4/DDX60/OAS2" 21 "PI_9"
"GO:0140546" "defense response to symbiont" "21/299" "290/18570" 1.06950020704392e-08 5.9392911497839e-06 5.39440893903731e-06 "EIF2AK2/OAS3/PARP9/TLR3/TSPAN6/TRIM34/IFI27/SHFL/IFIT5/MX2/IFIT1/IFIT3/IFIH1/IFI16/ISG15/DDX60L/IFITM2/IFI6/DDIT4/DDX60/OAS2" 21 "PI_9"
"GO:0043618" "regulation of transcription from RNA polymerase II promoter in response to stress" "9/299" "47/18570" 5.13912476597802e-08 2.33607284600744e-05 2.12175694454773e-05 "CREB3L3/VHL/SESN2/NEDD4/ATF6/ATF4/DDIT3/CEBPB/VEGFA" 9 "PI_9"
"GO:1903900" "regulation of viral life cycle" "14/299" "139/18570" 5.60881835776095e-08 2.33607284600744e-05 2.12175694454773e-05 "EIF2AK2/OAS3/FAM111A/TRIM34/SHFL/IFIT5/IFIT1/IFIH1/IFI16/ISG15/IFITM2/PARP10/SLPI/OAS2" 14 "PI_9"
"GO:0036003" "positive regulation of transcription from RNA polymerase II promoter in response to stress" "7/299" "24/18570" 7.15826230502658e-08 2.65014777781651e-05 2.40701802654403e-05 "CREB3L3/SESN2/ATF6/ATF4/DDIT3/CEBPB/VEGFA" 7 "PI_9"
"GO:0009615" "response to virus" "23/299" "389/18570" 9.17037934626016e-08 3.05557039817389e-05 2.77524638110505e-05 "EIF2AK2/STMN1/OAS3/PARP9/TLR3/TSPAN6/TRIM34/NMI/IFI27/SHFL/IFIT5/MX2/IFIT1/IFIT3/IFIH1/IFI16/ISG15/DDX60L/IFITM2/IFI6/DDIT4/DDX60/OAS2" 23 "PI_9"
"GO:0043620" "regulation of DNA-templated transcription in response to stress" "9/299" "53/18570" 1.53574447480732e-07 4.65190962732546e-05 4.22513432064216e-05 "CREB3L3/VHL/SESN2/NEDD4/ATF6/ATF4/DDIT3/CEBPB/VEGFA" 9 "PI_9"
"GO:0050792" "regulation of viral process" "14/299" "159/18570" 3.01506944700479e-07 8.37184283118329e-05 7.60379356152523e-05 "EIF2AK2/OAS3/FAM111A/TRIM34/SHFL/IFIT5/IFIT1/IFIH1/IFI16/ISG15/IFITM2/PARP10/SLPI/OAS2" 14 "PI_9"
"GO:1990440" "positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress" "5/299" "11/18570" 4.46669679383726e-07 0.00011448487474666 0.000103981807953701 "CREB3L3/ATF6/ATF4/DDIT3/CEBPB" 5 "PI_9"
"GO:0034976" "response to endoplasmic reticulum stress" "17/299" "256/18570" 9.352434229674e-07 0.000222587934666241 0.000202167281280547 "EIF2AK2/PDIA4/HSP90B1/CREB3L3/XBP1/SESN2/ATF6/ATF4/FGF21/DDIT3/CHAC1/CEBPB/CTH/NUPR1/TRIB3/RHBDD1/STC2" 17 "PI_9"
"GO:0016032" "viral process" "22/299" "413/18570" 1.03053175477886e-06 0.000228915453794878 0.000207914301402753 "EIF2AK2/OAS3/FAM111A/PARP9/TRIM34/MGAT4A/HCFC2/IFI27/SHFL/IFIT5/IFIT1/IFIH1/CSNK1A1/IFI16/ISG15/IFITM2/NEDD4/ST6GALNAC2/PARP10/SLPI/ATG16L2/OAS2" 22 "PI_9"
"GO:0009069" "serine family amino acid metabolic process" "7/299" "39/18570" 2.58637469326291e-06 0.000538612529872 0.000489199160732293 "SHMT1/SRR/GLDC/PSPH/SHMT2/SLC7A11/CTH" 7 "PI_9"
"GO:0046394" "carboxylic acid biosynthetic process" "18/299" "313/18570" 3.50476021624931e-06 0.000661101662488283 0.000600450900250778 "SHMT1/SCP2/HSD3B7/GAMT/ABHD3/SRR/MID1IP1/APOC1/MGLL/XBP1/PSPH/SHMT2/ASS1/CTH/TRIB3/PRKAB2/PLP1/ASNS" 18 "PI_9"
"GO:0030968" "endoplasmic reticulum unfolded protein response" "9/299" "76/18570" 3.57137752844811e-06 0.000661101662488283 0.000600450900250778 "EIF2AK2/CREB3L3/XBP1/ATF6/ATF4/FGF21/DDIT3/CTH/STC2" 9 "PI_9"
"GO:0016053" "organic acid biosynthetic process" "18/299" "315/18570" 3.83086674600866e-06 0.000671813052510572 0.000610179606358721 "SHMT1/SCP2/HSD3B7/GAMT/ABHD3/SRR/MID1IP1/APOC1/MGLL/XBP1/PSPH/SHMT2/ASS1/CTH/TRIB3/PRKAB2/PLP1/ASNS" 18 "PI_9"
"GO:0034620" "cellular response to unfolded protein" "10/299" "98/18570" 4.04474986106979e-06 0.000673855326854227 0.00061203451845135 "EIF2AK2/CREB3L3/XBP1/ATF6/ATF4/FGF21/DDIT3/CTH/RHBDD1/STC2" 10 "PI_9"
"GO:0034340" "response to type I interferon" "8/299" "64/18570" 8.327906972168e-06 0.00132136123958399 0.00120013696967333 "OAS3/IFI27/SHFL/IFIT1/ISG15/IFITM2/SHMT2/OAS2" 8 "PI_9"
"GO:0009070" "serine family amino acid biosynthetic process" "5/299" "20/18570" 1.33058116351858e-05 0.00201522565311087 0.00183034490196934 "SHMT1/SRR/PSPH/SHMT2/CTH" 5 "PI_9"
"GO:0006986" "response to unfolded protein" "11/299" "138/18570" 1.47433562186671e-05 0.00211037590318096 0.00191676588160904 "EIF2AK2/CREB3L3/XBP1/ATF6/ATF4/FGF21/DDIT3/CHAC1/CTH/RHBDD1/STC2" 11 "PI_9"
"GO:0019058" "viral life cycle" "17/299" "316/18570" 1.56641422091547e-05 0.00211037590318096 0.00191676588160904 "EIF2AK2/OAS3/FAM111A/TRIM34/IFI27/SHFL/IFIT5/IFIT1/IFIH1/IFI16/ISG15/IFITM2/NEDD4/PARP10/SLPI/ATG16L2/OAS2" 17 "PI_9"
"GO:0006520" "cellular amino acid metabolic process" "16/299" "284/18570" 1.58341529350312e-05 0.00211037590318096 0.00191676588160904 "SHMT1/SRR/GLDC/PSPH/ATF4/SHMT2/AARS1/ASS1/EPRS1/SLC7A11/CTH/WARS1/GFPT1/SARS1/ASNS/CARS1" 16 "PI_9"
"GO:0042558" "pteridine-containing compound metabolic process" "6/299" "35/18570" 1.81548325763858e-05 0.00232661162094298 0.00211316371081413 "SHMT1/GGH/SLC46A1/FOLR1/SHMT2/PRKG2" 6 "PI_9"
"GO:0035967" "cellular response to topologically incorrect protein" "10/299" "117/18570" 1.96907905349069e-05 0.00236622539911666 0.00214914324333746 "EIF2AK2/CREB3L3/XBP1/ATF6/ATF4/FGF21/DDIT3/CTH/RHBDD1/STC2" 10 "PI_9"
"GO:0006563" "L-serine metabolic process" "4/299" "11/18570" 1.98842470514005e-05 0.00236622539911666 0.00214914324333746 "SHMT1/SRR/PSPH/SHMT2" 4 "PI_9"
"GO:0140289" "protein mono-ADP-ribosylation" "4/299" "12/18570" 2.9448553132615e-05 0.00338353720820252 0.00307312487318577 "PARP9/PARP12/PARP10/PARP8" 4 "PI_9"
"GO:0031667" "response to nutrient levels" "20/299" "444/18570" 3.7121498151781e-05 0.00412296106139115 0.00374471253285511 "EIF2AK2/SLC6A19/CIDEB/KLF10/AOC1/FOLR1/XBP1/IFI16/SESN2/PSPH/ATF4/OGT/FGF21/DDIT3/ASS1/MYH13/PRKAB2/ASNS/STC2/PCK2" 20 "PI_9"
"GO:0035966" "response to topologically incorrect protein" "11/299" "159/18570" 5.49352744297292e-05 0.00590465594838251 0.00536295123889547 "EIF2AK2/CREB3L3/XBP1/ATF6/ATF4/FGF21/DDIT3/CHAC1/CTH/RHBDD1/STC2" 11 "PI_9"
"GO:0006760" "folic acid-containing compound metabolic process" "5/299" "28/18570" 7.58934529912298e-05 0.00789205372253845 0.00716802124606623 "SHMT1/GGH/SLC46A1/FOLR1/SHMT2" 5 "PI_9"
"GO:0046655" "folic acid metabolic process" "4/299" "15/18570" 7.81625968918874e-05 0.00789205372253845 0.00716802124606623 "SHMT1/SLC46A1/FOLR1/SHMT2" 4 "PI_9"
"GO:0009991" "response to extracellular stimulus" "20/299" "476/18570" 9.68299280194675e-05 0.00948933294590781 0.00861876294290926 "EIF2AK2/SLC6A19/CIDEB/KLF10/AOC1/FOLR1/XBP1/IFI16/SESN2/PSPH/ATF4/OGT/FGF21/DDIT3/ASS1/MYH13/PRKAB2/ASNS/STC2/PCK2" 20 "PI_9"
"GO:0042254" "ribosome biogenesis" "60/422" "301/18570" 3.35513343291454e-39 1.10115479268255e-35 1.04574211524842e-35 "RRP12/WDR36/RPS17/PDCD11/GNL3L/RPL26L1/WDR74/SURF6/WDR75/BMS1/BUD23/IMP3/PWP2/URB1/DDX10/LSG1/NOL10/EBNA1BP2/METTL16/NOLC1/DDX51/RPUSD1/UTP15/BOP1/UTP20/GPATCH4/DDX18/DCAF13/ABCE1/HEATR3/HEATR1/SUV39H1/FTSJ3/RRP36/LTV1/RPP40/WDR46/NOP56/POP5/NOC2L/NOP14/UTP4/RRP15/DDX56/XRCC5/MRPL20/POP7/C1QBP/DIMT1/EMG1/MYBBP1A/RRP9/DHX37/TSR1/NOL11/NAT10/NOL6/PES1/PA2G4/IMP4" 60 "PI_11"
"GO:0022613" "ribonucleoprotein complex biogenesis" "65/422" "437/18570" 2.35930392278627e-34 3.87161773729227e-31 3.6767889028264e-31 "RRP12/WDR36/RPS17/PDCD11/GNL3L/TGS1/RPL26L1/WDR74/SURF6/WDR75/BMS1/BUD23/IMP3/PWP2/URB1/DDX10/LSG1/NOL10/EBNA1BP2/METTL16/NOLC1/DDX51/GEMIN5/RPUSD1/UTP15/BOP1/UTP20/GPATCH4/DDX18/DCAF13/ABCE1/HEATR3/HEATR1/SUV39H1/FTSJ3/RRP36/LTV1/RPP40/WDR46/NOP56/POP5/NOC2L/NOP14/UTP4/RRP15/HSP90AA1/DDX56/XRCC5/MRPL20/POP7/SNRPE/SNRPF/C1QBP/DIMT1/EMG1/MYBBP1A/RRP9/DHX37/TSR1/NOL11/NAT10/NOL6/PES1/PA2G4/IMP4" 65 "PI_11"
"GO:0006364" "rRNA processing" "47/422" "223/18570" 5.98827660061194e-32 6.18526477266813e-29 5.87400782317275e-29 "RRP12/WDR36/RPS17/PDCD11/WDR74/WDR75/BMS1/BUD23/IMP3/PWP2/URB1/DDX10/NOL10/EBNA1BP2/METTL16/NOLC1/DDX51/RPUSD1/UTP15/BOP1/UTP20/DDX18/DCAF13/HEATR1/SUV39H1/FTSJ3/RRP36/RPP40/WDR46/NOP56/POP5/NOP14/UTP4/RRP15/DDX56/POP7/DIMT1/EMG1/RRP9/DHX37/TSR1/NOL11/NAT10/NOL6/PES1/PA2G4/IMP4" 47 "PI_11"
"GO:0016072" "rRNA metabolic process" "50/422" "261/18570" 7.53840922933349e-32 6.18526477266813e-29 5.87400782317275e-29 "RRP12/WDR36/RPS17/PDCD11/WDR74/WDR75/BMS1/BUD23/GTF3C6/IMP3/PWP2/URB1/DDX10/NOL10/EBNA1BP2/METTL16/NOLC1/DDX51/RPUSD1/POLR1E/UTP15/BOP1/UTP20/DDX18/DCAF13/HEATR1/SUV39H1/FTSJ3/RRP36/RPP40/WDR46/NOP56/POP5/NOP14/UTP4/RRP15/DDX56/POP7/DIMT1/EMG1/RRP9/DHX37/NCL/TSR1/NOL11/NAT10/NOL6/PES1/PA2G4/IMP4" 50 "PI_11"
